"TEAM","game_id","HOME","PASSINGYARDS","RUSHINGYARDS","TURNOVERS","THIRDDOWN%","REDZONETD%","PENALTYYARDS","OPPONENTPAG","EPA_per_play","PASS_EPA","RUSH_EPA","SUCCESS_RATE","POINTSSCORED"
"CAR","2024_15_DAL_CAR",1,219,60,4,0.266666666666667,0.111111111111111,84,27.2941176470588,-0.0910916066934058,-0.302503268296063,-0.385000813250372,0.48,14
"DAL","2024_15_DAL_CAR",0,214,211,1,0.428571428571429,0.25,80,30.8235294117647,0.185864955566383,0.389062754764201,0.0660376205886654,0.551724137931034,30
"GB","2024_15_GB_SEA",0,229,140,1,0.428571428571429,0.111111111111111,105,21.2352941176471,0.0883567548526319,0.399344691563789,-0.196147550597636,0.5375,30
"SEA","2024_15_GB_SEA",1,173,80,2,0.333333333333333,0,30,19.2777777777778,-0.198420684611791,-0.519461346393742,0.110729601190542,0.445945945945946,13
"DEN","2024_15_IND_DEN",1,130,72,3,0.333333333333333,0.375,34,24.8823529411765,-0.192703585625055,-0.436047358905387,-0.142005582143611,0.395061728395062,31
"IND","2024_15_IND_DEN",0,172,149,5,0.266666666666667,0,93,18.3888888888889,-0.390477145510597,-0.518767778846288,-0.368630411061531,0.366666666666667,13
"CLE","2024_15_KC_CLE",1,164,139,5,0.333333333333333,0,50,20.1,-0.346526772492081,-0.709453151726988,-0.157170504709939,0.452054794520548,7
"KC","2024_15_KC_CLE",0,179,132,1,0.388888888888889,0.142857142857143,25,25.5882352941176,-0.0793668450969391,-0.0615532717332826,-0.0966644539212831,0.423913043478261,21
"LA","2024_15_LA_SF",0,160,142,0,0.266666666666667,0,25,25,-0.0538847751641362,-0.218390044419195,-0.00833597191766733,0.455696202531646,9
"SF","2024_15_LA_SF",1,142,63,1,0.230769230769231,NA,40,21.8947368421053,-0.181258087353933,-0.310780731014734,-0.238697913373215,0.347826086956522,6
"HOU","2024_15_MIA_HOU",1,131,77,1,0.357142857142857,0.181818181818182,20,20.7647058823529,-0.113383631551754,-0.222940996006903,-0.147384425936787,0.461538461538462,20
"MIA","2024_15_MIA_HOU",0,196,52,4,0.266666666666667,0.111111111111111,114,20.8421052631579,-0.172755498433249,-0.205922936606948,-0.241068861147046,0.481481481481481,12
"ARI","2024_15_NE_ARI",1,232,163,0,0.6875,0.1875,65,23.8235294117647,0.181469962444372,0.325083370754917,0.037555286546353,0.48780487804878,30
"NE","2024_15_NE_ARI",0,202,116,1,0,0.222222222222222,15,21.4705882352941,0.00683694179698293,0.137475780149768,-0.05209939112198,0.609375,16
"JAX","2024_15_NYJ_JAX",1,294,136,2,0.5,0.117647058823529,77,23.0588235294118,0.136723620591742,0.0930691519841134,0.164240020842107,0.577319587628866,25
"NYJ","2024_15_NYJ_JAX",0,289,125,0,0.4,0.181818181818182,91,25,0.303272222848381,0.430447559313144,0.349572313248328,0.472972972972973,32
"PHI","2024_15_PIT_PHI",1,290,131,1,0.555555555555556,0.111111111111111,51,20.7222222222222,0.114388825112291,0.608901099388715,-0.169434706470018,0.483870967741935,27
"PIT","2024_15_PIT_PHI",0,128,56,2,0.3,0.0909090909090909,63,17.6190476190476,-0.0869928492539931,-0.244299136188927,-0.325136520273244,0.473684210526316,13
"LAC","2024_15_TB_LAC",1,199,32,2,0.142857142857143,0.25,73,21.6666666666667,-0.227661327806394,-0.407201241015935,-0.251723828890327,0.470588235294118,17
"TB","2024_15_TB_LAC",0,288,223,2,0.5625,0.0625,70,17.6666666666667,0.198182655167943,0.637926304362597,-0.0724686659450538,0.583333333333333,40
"NO","2024_15_WAS_NO",1,205,69,1,0.307692307692308,0.111111111111111,50,24.5,-0.0116279537565372,-0.0316056837099384,-0.209739362428081,0.411764705882353,19
"WAS","2024_15_WAS_NO",0,226,137,0,0.5,0.133333333333333,70,23.1176470588235,0.0347918151756773,0.0283730408547068,0.119836138395638,0.521739130434783,20
"ARI","2024_16_ARI_CAR",0,202,206,2,0.411764705882353,0.214285714285714,97,30.8235294117647,0.121062340804301,0.0382809367657087,0.314270367690265,0.51685393258427,30
"CAR","2024_16_ARI_CAR",1,158,243,0,0.4375,0.142857142857143,49,21.4705882352941,0.179733761250918,0.0375812842700448,0.419480596228303,0.465909090909091,30
"CIN","2024_16_CLE_CIN",1,252,116,1,0.363636363636364,0.153846153846154,19,25.5882352941176,0.0341620042373604,0.0898140192768413,0.153291907724148,0.557142857142857,24
"CLE","2024_16_CLE_CIN",0,157,148,3,0.307692307692308,0.0833333333333333,57,24.4117647058824,-0.224188584829091,-0.457590526150456,0.0076397298835218,0.36,6
"DEN","2024_16_DEN_LAC",0,263,110,0,0.384615384615385,0.272727272727273,38,17.6666666666667,0.146208078587015,0.169712777739726,0.241061629868844,0.5,24
"LAC","2024_16_DEN_LAC",1,284,117,1,0.583333333333333,0.25,31,18.3888888888889,0.214699808272027,0.362303284200182,0.0312240822202253,0.544303797468354,34
"CHI","2024_16_DET_CHI",1,334,59,2,0.166666666666667,0.0625,80,21.0555555555556,-0.00330880793589614,0.264785576108677,-0.604977962584815,0.475609756097561,17
"DET","2024_16_DET_CHI",0,336,146,0,0.466666666666667,0.08,45,20.8823529411765,0.283173475404355,0.469414645769275,0.16769957883122,0.5875,34
"HOU","2024_16_HOU_KC",0,244,84,2,0.466666666666667,0.0714285714285714,20,20.1,0.0587228072674976,0.147218205289043,-0.0398490591221215,0.438356164383562,19
"KC","2024_16_HOU_KC",1,260,124,0,0.571428571428571,0.166666666666667,45,20.8421052631579,0.105530490104005,0.225958377250706,0.0254597795786909,0.511627906976744,27
"JAX","2024_16_JAX_LV",0,247,72,2,0.4,0.166666666666667,53,25.1176470588235,-0.230206718619427,-0.184711398699437,-0.262988382958741,0.333333333333333,14
"LV","2024_16_JAX_LV",1,257,69,0,0.222222222222222,0.333333333333333,69,25,-0.136453653207147,-0.00588035767648876,-0.186251490813447,0.415730337078652,19
"LA","2024_16_LA_NYJ",0,110,132,2,0.454545454545455,0.133333333333333,57,23.0588235294118,0.0708183462108607,0.167725243713007,0.0664513878042012,0.475409836065574,19
"NYJ","2024_16_LA_NYJ",1,256,75,1,0.3125,0.0833333333333333,50,21.8947368421053,-0.125516995070149,0.0641405427833445,-0.240742079386837,0.455696202531646,9
"MIN","2024_16_MIN_SEA",0,246,81,0,0.214285714285714,0.25,62,21.2352941176471,0.124730141526129,0.219879900355646,-0.130825185638276,0.506024096385542,27
"SEA","2024_16_MIN_SEA",1,314,59,2,0.25,0.222222222222222,85,19.3333333333333,0.0389300029726737,0.00674195038681307,0.132537834726584,0.541176470588235,24
"BUF","2024_16_NE_BUF",1,154,172,1,0.307692307692308,0.125,25,23.8235294117647,0.0741064363625518,0.0509587328083862,0.0162253985888259,0.493150684931507,24
"NE","2024_16_NE_BUF",0,261,126,3,0.625,0.1,87,21.3,0.0349195245739265,0.11011274710702,-0.196587180321997,0.522222222222222,20
"GB","2024_16_NO_GB",1,216,188,0,0.4,0.266666666666667,30,23.1176470588235,0.255415725292488,0.203035342919304,0.31331462713078,0.524390243902439,34
"NO","2024_16_NO_GB",0,153,67,2,0.384615384615385,NA,70,19.2777777777778,-0.268487895378244,-0.527976985001287,-0.0549224879447138,0.357142857142857,0
"ATL","2024_16_NYG_ATL",1,202,127,1,0.5625,0.105263157894737,60,24.0588235294118,0.066336592392204,0.242508881247064,-0.0421388984557577,0.531645569620253,34
"NYG","2024_16_NYG_ATL",0,210,45,3,0.272727272727273,0.0833333333333333,55,23.8823529411765,-0.348406974656667,-0.510832230696299,-0.165205193410377,0.48051948051948,7
"PHI","2024_16_PHI_WAS",0,154,211,2,0.352941176470588,0.125,103,24.5,0.107704927802625,-0.135808526951792,0.15921027938423,0.451612903225806,33
"WAS","2024_16_PHI_WAS",1,258,113,5,0.538461538461538,0.166666666666667,76,17.6190476190476,0.0644104219148159,0.0418837541484466,-0.235282726146393,0.5,34
"BAL","2024_16_PIT_BAL",1,207,220,1,0.363636363636364,0.157894736842105,35,20.7222222222222,0.167655092146269,0.295094561325557,0.0978781865823112,0.558441558441558,34
"PIT","2024_16_PIT_BAL",0,217,117,2,0.363636363636364,0.333333333333333,4,20.7368421052632,-0.0846909733422382,-0.187635473507856,-0.166310100753132,0.486842105263158,17
"MIA","2024_16_SF_MIA",1,215,166,0,0.307692307692308,0.1,80,25,0.196959350059128,0.166245823842761,0.163414864858787,0.575,29
"SF","2024_16_SF_MIA",0,313,81,1,0.333333333333333,0.105263157894737,55,20.7647058823529,0.0100606016738395,0.139055114937887,-0.120001764295416,0.518072289156627,17
"DAL","2024_16_TB_DAL",1,292,31,0,0.333333333333333,0.25,52,21.6666666666667,0.0557209868396068,0.257070710794601,-0.502617512324908,0.435897435897436,26
"TB","2024_16_TB_DAL",0,303,134,2,0.5,0.3,25,27.2941176470588,0.0259904979163791,-0.0299909488173392,0.314993522689253,0.569767441860465,24
"IND","2024_16_TEN_IND",1,131,335,1,0.5,0.133333333333333,35,27,0.138562337890437,0.202032033106661,0.222103988758797,0.524390243902439,38
"TEN","2024_16_TEN_IND",0,252,65,3,0.454545454545455,0.272727272727273,46,24.8823529411765,0.048459992895839,0.100521599476302,0.0258900848612909,0.513157894736842,30
"ARI","2024_17_ARI_LA",0,321,113,2,0.5,0.0555555555555556,48,21.8947368421053,-0.0641995083302514,0.0427595100215333,-0.131800323995941,0.505494505494505,9
"LA","2024_17_ARI_LA",1,189,68,0,0.375,0.1,60,21.4705882352941,-0.0437810171893715,-0.0150705348566377,-0.0550484886085282,0.464788732394366,13
"ATL","2024_17_ATL_WAS",0,223,126,1,0.307692307692308,0.2,53,24.5,0.100012114729381,-0.0173770918330268,0.199802681554423,0.5625,24
"WAS","2024_17_ATL_WAS",1,227,216,1,0.466666666666667,0.137931034482759,80,23.8823529411765,0.133885596775643,0.121264719949338,0.338926022400015,0.520408163265306,24
"BAL","2024_17_BAL_HOU",0,184,251,0,0.444444444444444,0.272727272727273,30,20.8421052631579,0.2631280067926,0.511549441341751,0.2271727579991,0.581081081081081,31
"HOU","2024_17_BAL_HOU",1,190,58,1,0.266666666666667,0,49,20.7368421052632,-0.272971895263098,-0.494616288683893,-0.24109502322287,0.385714285714286,2
"CAR","2024_17_CAR_TB",0,203,39,0,0.222222222222222,0.25,25,21.6666666666667,-0.132432217891823,-0.0758222153178016,-0.171369734367965,0.484848484848485,14
"TB","2024_17_CAR_TB",1,359,202,0,0.666666666666667,0.172413793103448,45,30.8235294117647,0.323066478826387,0.741330981508303,0.190713740008996,0.611111111111111,48
"DAL","2024_17_DAL_PHI",0,148,127,4,0.466666666666667,0.125,40,17.6190476190476,-0.266139625519856,-0.464990000716699,-0.143097653940398,0.426666666666667,7
"PHI","2024_17_DAL_PHI",1,197,179,0,0.375,0.08,54,27.2941176470588,0.223689281782088,0.747452926108373,0.0453122692165421,0.518518518518518,41
"CIN","2024_17_DEN_CIN",1,412,115,1,0.470588235294118,0.125,45,18.3888888888889,0.120424419213208,0.251470240485009,-0.0851072829371178,0.576923076923077,24
"DEN","2024_17_DEN_CIN",0,219,123,1,0.333333333333333,0.111111111111111,5,24.4117647058824,0.116942517613782,0.287772287777386,0.0297791282711033,0.472972972972973,24
"DET","2024_17_DET_SF",0,303,152,0,0.642857142857143,0.15,15,25,0.339220351824832,0.592462387979716,0.130702656713159,0.566265060240964,40
"SF","2024_17_DET_SF",1,412,75,2,0.555555555555556,0.25,72,21.0555555555556,0.206720432208239,0.381518169455226,0.258789371110551,0.617283950617284,34
"GB","2024_17_GB_MIN",0,185,104,1,0.533333333333333,0.157894736842105,51,19.3333333333333,-0.0338963895438599,0.022190431859371,-0.102764799131061,0.513157894736842,24
"MIN","2024_17_GB_MIN",1,377,69,1,0.5,0.166666666666667,47,19.2777777777778,-0.0272627535074962,0.277075149628614,-0.260642653234991,0.511111111111111,27
"IND","2024_17_IND_NYG",0,330,126,3,0.538461538461538,0.125,73,24.0588235294118,0.0766310781454499,0.176529742551048,-0.121915768802711,0.554347826086957,33
"NYG","2024_17_IND_NYG",1,309,80,0,0.466666666666667,0.117647058823529,42,24.8823529411765,0.258772785261493,1.20134921651966,-0.35260222587202,0.473684210526316,45
"KC","2024_17_KC_PIT",0,320,69,0,0.25,0.235294117647059,65,20.7222222222222,0.194154487152205,0.491063063699284,-0.0282324475731002,0.506666666666667,29
"PIT","2024_17_KC_PIT",1,205,202,2,0.5,0.0625,50,20.1,-0.13144036236997,-0.431329151437413,0.323150281256418,0.461538461538462,10
"LAC","2024_17_LAC_NE",0,281,147,0,0.588235294117647,0.0952380952380952,48,23.8235294117647,0.255080663910382,0.439216232728256,0.130979554316044,0.565217391304348,37
"NE","2024_17_LAC_NE",1,115,96,1,0.2,0,66,17.6666666666667,-0.282061300387923,-0.615053661995002,-0.463365265904576,0.462686567164179,7
"LV","2024_17_LV_NO",0,242,156,0,0.578947368421053,0.125,10,23.1176470588235,0.0510065495834889,0.268221043346358,-0.0634435110944567,0.449438202247191,25
"NO","2024_17_LV_NO",1,218,81,2,0.0769230769230769,0,95,25.1176470588235,-0.245552099188197,-0.413175434541633,0.128753424286305,0.41025641025641,10
"CLE","2024_17_MIA_CLE",1,170,114,2,0.388888888888889,0,95,20.7647058823529,-0.294429535089552,-0.524200801285285,-0.0920009279239769,0.388888888888889,3
"MIA","2024_17_MIA_CLE",0,225,74,0,0.153846153846154,0.333333333333333,83,25.5882352941176,-0.077393073577342,0.159851205820284,-0.385605226444358,0.4,20
"BUF","2024_17_NYJ_BUF",1,251,97,0,0.5,0.1875,104,23.0588235294118,0.15209605997748,0.602286970711457,-0.214626376478918,0.511904761904762,40
"NYJ","2024_17_NYJ_BUF",0,195,112,3,0.5,0.25,76,21.3,-0.194463199773257,-0.304319083846113,-0.0368810342763373,0.48,14
"CHI","2024_17_SEA_CHI",1,122,103,1,0.3125,0,23,21.2352941176471,-0.152744881158108,-0.292164189153484,-0.0812075994706348,0.397260273972603,3
"SEA","2024_17_SEA_CHI",0,160,122,1,0.384615384615385,0,25,20.8823529411765,-0.107490908749963,-0.326805561086484,-0.00182774935334852,0.46031746031746,6
"JAX","2024_17_TEN_JAX",1,174,122,0,0.571428571428571,0.222222222222222,34,27,0.134364940777819,0.317003036396962,0.0305941763872397,0.5,20
"TEN","2024_17_TEN_JAX",0,193,159,1,0.5,0.0833333333333333,50,25,0.0161261023403844,0.00688736282380284,0.0717423239086153,0.5,13
"BUF","2024_18_BUF_NE",0,129,130,0,0.4,0.142857142857143,44,23.8235294117647,-0.0879438637678787,-0.0816413724575751,-0.0530914935410362,0.419753086419753,16
"NE","2024_18_BUF_NE",1,241,77,1,0.285714285714286,0.0909090909090909,50,21.3,0.00351389384162313,0.292812246666508,-0.264303194055949,0.430379746835443,23
"ATL","2024_18_CAR_ATL",1,312,227,1,0.642857142857143,0.16,55,30.8235294117647,0.200633084953202,0.140176386750782,0.448443948726268,0.648936170212766,38
"CAR","2024_18_CAR_ATL",0,270,155,0,0.538461538461538,0.238095238095238,30,23.8823529411765,0.33416975394151,0.609994515807501,0.173734627647028,0.55952380952381,38
"CHI","2024_18_CHI_GB",0,148,83,2,0.466666666666667,0.166666666666667,55,19.2777777777778,-0.131786565331497,-0.176720492607759,-0.16299901824543,0.4,21
"GB","2024_18_CHI_GB",1,205,183,2,0.3,0.125,35,20.8823529411765,-0.171700718261175,-0.191735733689367,-0.0304199559534662,0.454545454545455,19
"CIN","2024_18_CIN_PIT",0,277,68,2,0.428571428571429,0.0588235294117647,25,20.7222222222222,0.059108342677566,-0.0285248999472522,-0.0297400932235177,0.534090909090909,19
"PIT","2024_18_CIN_PIT",1,148,74,1,0.4,0.2,20,24.4117647058824,-0.00272361203910297,-0.154418736336024,-0.205718417311563,0.44,17
"BAL","2024_18_CLE_BAL",1,217,220,0,0.5,0.176470588235294,31,25.5882352941176,0.0931439536019637,0.170111358694304,0.146546350893498,0.458823529411765,35
"CLE","2024_18_CLE_BAL",0,183,56,2,0.352941176470588,0.0909090909090909,72,20.7368421052632,-0.26227737753907,-0.49212235710809,-0.375627031375188,0.351351351351351,10
"HOU","2024_18_HOU_TEN",0,178,207,1,0.4375,0.0476190476190476,71,27,0.0523205543506887,-0.126247761642624,0.25826098728299,0.513157894736842,23
"TEN","2024_18_HOU_TEN",1,245,85,1,0.333333333333333,0,45,20.8421052631579,-0.103307388203877,0.181179499532065,-0.516166343277937,0.413333333333333,12
"IND","2024_18_JAX_IND",1,264,177,0,0.333333333333333,0.0833333333333333,47,25,0.0487776718012178,-0.0859302332945095,0.13474533755524,0.551020408163265,23
"JAX","2024_18_JAX_IND",0,225,113,1,0.333333333333333,0.142857142857143,25,24.8823529411765,0.0569088014415589,0.0802462389504161,-0.0226816881804552,0.477272727272727,23
"DEN","2024_18_KC_DEN",1,321,158,0,0.666666666666667,0.181818181818182,35,20.1,0.322285153204037,0.895094132207177,0.076066180593833,0.576470588235294,38
"KC","2024_18_KC_DEN",0,98,27,0,0.1,NA,21,18.3888888888889,-0.310235645001331,-0.462485920318297,-0.421771786673079,0.306122448979592,0
"LAC","2024_18_LAC_LV",0,346,137,0,0.470588235294118,0.09375,53,25.1176470588235,0.214840631564945,0.497895234344281,0.0579264161791138,0.565217391304348,34
"LV","2024_18_LAC_LV",1,225,39,1,0.222222222222222,0.1,15,17.6666666666667,0.0089064035256583,-0.0992906739182678,-0.112709233833646,0.53030303030303,19
"MIA","2024_18_MIA_NYJ",0,227,135,4,0.25,0.1,35,23.0588235294118,-0.0680905740405443,-0.236151331720977,0.083301776167228,0.476744186046512,20
"NYJ","2024_18_MIA_NYJ",1,274,118,1,0.416666666666667,0.235294117647059,32,20.7647058823529,0.0699402148692299,0.0254305948020858,0.12050437207686,0.487179487179487,31
"DET","2024_18_MIN_DET",1,231,178,2,0.384615384615385,0.214285714285714,31,19.3333333333333,0.0368237837670179,0.0453759161423827,-0.0196914807592909,0.524390243902439,31
"MIN","2024_18_MIN_DET",0,166,120,0,0.333333333333333,0,48,21.0555555555556,-0.249738224891189,-0.577029156709417,0.232375537281364,0.3625,9
"NO","2024_18_NO_TB",0,240,64,0,0.2,0.111111111111111,50,21.6666666666667,0.053957336895116,-0.0243747575856809,0.0633912582385451,0.51219512195122,19
"TB","2024_18_NO_TB",1,221,179,1,0.588235294117647,0.166666666666667,117,23.1176470588235,0.134099060521443,0.28521153198984,0.157863526244182,0.488095238095238,27
"NYG","2024_18_NYG_PHI",0,138,100,1,0.285714285714286,0,15,17.6190476190476,-0.0830920461844661,-0.299149279387771,0.090525881908834,0.426470588235294,13
"PHI","2024_18_NYG_PHI",1,269,51,0,0.285714285714286,0.153846153846154,25,24.0588235294118,-0.00464289797725629,0.174807592134145,-0.426005863921296,0.451219512195122,20
"LA","2024_18_SEA_LA",1,334,84,1,0.333333333333333,0.117647058823529,18,21.2352941176471,0.0954424319037833,0.046169604091512,-0.0232049604667174,0.5,25
"SEA","2024_18_SEA_LA",0,223,126,0,0.5,0.333333333333333,15,21.8947368421053,0.192010457100207,0.327962041303945,0.125389425089056,0.577464788732394,30
"ARI","2024_18_SF_ARI",1,242,151,0,0.333333333333333,0.19047619047619,45,25,0.252902568882549,0.228881362892817,0.273232280875651,0.583333333333333,46
"SF","2024_18_SF_ARI",0,326,138,3,0.357142857142857,0.153846153846154,45,21.4705882352941,-0.0438598013522946,0.0752204177813377,-0.0983033563523485,0.494623655913978,24
"DAL","2024_18_WAS_DAL",1,244,150,1,0.421052631578947,0.037037037037037,84,24.5,0.043288741222282,-0.0710736796292683,-0.0185338868120029,0.448979591836735,19
"WAS","2024_18_WAS_DAL",0,199,113,0,0.461538461538462,0.333333333333333,38,27.2941176470588,0.102488107328618,-0.0294717496498319,0.34078479261028,0.520547945205479,22
"BUF","2024_19_DEN_BUF",1,272,210,0,0.533333333333333,0.0416666666666667,62,18.3888888888889,0.238050099939487,0.550567821557188,0.170256471530549,0.563218390804598,31
"DEN","2024_19_DEN_BUF",0,159,79,0,0.2,0,10,21.3,-0.124945120448125,-0.157872455665592,-0.0777194590396796,0.491228070175439,7
"GB","2024_19_GB_PHI",0,212,107,4,0.571428571428571,0.0909090909090909,79,17.6190476190476,-0.194391285866989,-0.157402155114355,0.0463529925254988,0.428571428571429,10
"PHI","2024_19_GB_PHI",1,131,169,0,0.181818181818182,0.0588235294117647,70,19.2777777777778,-0.0177230356924559,0.0231235957766176,0.06060580092971,0.373333333333333,22
"HOU","2024_19_LAC_HOU",1,282,168,3,0.357142857142857,0.153846153846154,71,17.6666666666667,-0.0910439237911116,-0.134301934577859,-0.0757515565455833,0.454545454545455,32
"LAC","2024_19_LAC_HOU",0,242,50,4,0.272727272727273,0,25,20.8421052631579,-0.400847408794187,-0.640461692585678,-0.26961728648043,0.394366197183099,12
"LA","2024_19_MIN_LA",1,209,90,0,0.2,0.153846153846154,75,19.3333333333333,0.0120804290660199,0.183460736452627,-0.167807908455143,0.478260869565217,27
"MIN","2024_19_MIN_LA",0,245,106,2,0.352941176470588,0,40,21.8947368421053,-0.236851994894779,-0.597974740670364,0.10498396248468,0.447058823529412,9
"BAL","2024_19_PIT_BAL",1,175,299,0,0.666666666666667,0.230769230769231,30,20.7222222222222,0.203665223427072,0.474578657561713,0.224446692509928,0.534090909090909,28
"PIT","2024_19_PIT_BAL",0,270,29,0,0.416666666666667,0,25,20.7368421052632,0.0777693867256732,0.224825863750405,-0.251975205447525,0.416666666666667,14
"TB","2024_19_WAS_TB",1,185,101,1,0.555555555555556,0.142857142857143,54,24.5,0.121276404728529,0.710479758664125,-0.352333141513002,0.566666666666667,17
"WAS","2024_19_WAS_TB",0,268,82,0,0.588235294117647,0.0769230769230769,50,21.6666666666667,0.156238574160584,0.307703651645667,-0.112479406322593,0.488095238095238,20
"BAL","2024_20_BAL_BUF",0,254,176,3,0.636363636363636,0.2,15,21.3,0.131372780392955,-0.023786791152215,0.303637832888916,0.536231884057971,25
"BUF","2024_20_BAL_BUF",1,127,147,0,0.5,0.166666666666667,38,20.7368421052632,0.111905979295321,-0.0752634724453664,0.181157925148304,0.552631578947368,27
"HOU","2024_20_HOU_KC",0,245,149,0,0.5,0.0714285714285714,44,20.1,-0.0384544045298776,0.0269708472363635,0.201125765765892,0.464285714285714,14
"KC","2024_20_HOU_KC",1,177,50,0,0.384615384615385,0.1,67,20.8421052631579,0.102094937327382,-0.0193924261881462,0.129177154299166,0.421875,23
"LA","2024_20_LA_PHI",0,324,111,2,0.375,0.08,15,17.6190476190476,-0.0128073863180762,0.0764809675661811,-0.403608867275312,0.528089887640449,22
"PHI","2024_20_LA_PHI",1,128,285,0,0.4,0,29,21.8947368421053,0.0716600397494604,-0.176477928236299,0.294798929551039,0.45,28
"DET","2024_20_WAS_DET",1,336,201,5,0.4,0.142857142857143,25,24.5,0.0605019119336271,-0.159281805254674,0.503885228897525,0.576470588235294,31
"WAS","2024_20_WAS_DET",0,299,182,0,0.357142857142857,0.137931034482759,30,21.0555555555556,0.259749376601112,0.618473397058579,0.0313917236522052,0.565217391304348,45
"BUF","2024_21_BUF_KC",0,237,147,0,0.357142857142857,0.214285714285714,21,20.1,0.15701278731338,0.196792331763286,0.112297467262555,0.505882352941176,29
"KC","2024_21_BUF_KC",1,245,135,1,0.5,0.222222222222222,48,21.3,0.190686751037084,0.59376610383217,-0.0251903219977976,0.569620253164557,32
"PHI","2024_21_WAS_PHI",1,246,229,0,0.615384615384615,0.21875,67,24.5,0.284471005326338,0.533689299406504,0.282757416646515,0.576086956521739,55
"WAS","2024_21_WAS_PHI",0,278,99,4,0.411764705882353,0.166666666666667,10,17.6190476190476,-0.0763607213866222,-0.108666040198532,-0.0460093741188757,0.468085106382979,23
"KC","2024_22_KC_PHI",0,257,49,3,0.25,0.125,64,17.6190476190476,-0.262755853447584,-0.382362143421045,-0.192683907215145,0.450704225352113,20
"PHI","2024_22_KC_PHI",1,221,135,1,0.357142857142857,0.166666666666667,70,20.1,0.0834273728881912,0.454277764544822,-0.240727248992088,0.43956043956044,40
